participant_id,video_id,start_frame,stop_frame,verb_class,noun_class,all_noun_classes,start_timestamp,stop_timestamp,narration_id,action_class
P17-R03-BaconAndEggs,P17-R03-BaconAndEggs_891756-895038-F021394-F021489,21394,21489,0,0,0,,,P17-R03-BaconAndEggs-891756-895038-F021394-F021489,0
P17-R03-BaconAndEggs,P17-R03-BaconAndEggs_900400-901300-F021607-F021634,21607,21634,0,0,0,,,P17-R03-BaconAndEggs-900400-901300-F021607-F021634,0
P17-R03-BaconAndEggs,P17-R03-BaconAndEggs_916000-918100-F021979-F022040,21979,22040,0,0,0,,,P17-R03-BaconAndEggs-916000-918100-F021979-F022040,0
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_119462-122320-F002860-F002943,2860,2943,0,0,0,,,P17-R04-ContinentalBreakfast-119462-122320-F002860-F002943,0
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_150258-159159-F003585-F003841,3585,3841,0,0,0,,,P17-R04-ContinentalBreakfast-150258-159159-F003585-F003841,0
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_183390-186200-F004395-F004475,4395,4475,0,0,0,,,P17-R04-ContinentalBreakfast-183390-186200-F004395-F004475,0
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_214800-218000-F005148-F005239,5148,5239,0,0,0,,,P17-R04-ContinentalBreakfast-214800-218000-F005148-F005239,0
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_276167-280710-F006617-F006749,6617,6749,0,0,0,,,P17-R04-ContinentalBreakfast-276167-280710-F006617-F006749,0
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_321069-327192-F007691-F007867,7691,7867,0,0,0,,,P17-R04-ContinentalBreakfast-321069-327192-F007691-F007867,0
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_329425-330836-F007903-F007944,7903,7944,0,0,0,,,P17-R04-ContinentalBreakfast-329425-330836-F007903-F007944,0
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_370652-372710-F008890-F008951,8890,8951,0,0,0,,,P17-R04-ContinentalBreakfast-370652-372710-F008890-F008951,0
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_395210-397460-F009480-F009545,9480,9545,0,0,0,,,P17-R04-ContinentalBreakfast-395210-397460-F009480-F009545,0
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_414979-417389-F009953-F010024,9953,10024,0,0,0,,,P17-R04-ContinentalBreakfast-414979-417389-F009953-F010024,0
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_422285-424710-F010128-F010200,10128,10200,0,0,0,,,P17-R04-ContinentalBreakfast-422285-424710-F010128-F010200,0
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_528800-530140-F012688-F012727,12688,12727,0,0,0,,,P17-R04-ContinentalBreakfast-528800-530140-F012688-F012727,0
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_576957-579757-F013839-F013922,13839,13922,0,0,0,,,P17-R04-ContinentalBreakfast-576957-579757-F013839-F013922,0
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_581092-582062-F013944-F013972,13944,13972,0,0,0,,,P17-R04-ContinentalBreakfast-581092-582062-F013944-F013972,0
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_592647-602177-F014200-F014476,14200,14476,0,0,0,,,P17-R04-ContinentalBreakfast-592647-602177-F014200-F014476,0
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_605040-606530-F014517-F014560,14517,14560,0,0,0,,,P17-R04-ContinentalBreakfast-605040-606530-F014517-F014560,0
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_657976-660670-F015785-F015863,15785,15863,0,0,0,,,P17-R04-ContinentalBreakfast-657976-660670-F015785-F015863,0
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_69110-87300-F001615-F002139,1615,2139,0,0,0,,,P17-R04-ContinentalBreakfast-69110-87300-F001615-F002139,0
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_781520-784503-F018749-F018836,18749,18836,0,0,0,,,P17-R04-ContinentalBreakfast-781520-784503-F018749-F018836,0
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_794906-798196-F019069-F019165,19069,19165,0,0,0,,,P17-R04-ContinentalBreakfast-794906-798196-F019069-F019165,0
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_88843-94920-F002118-F002293,2118,2293,0,0,0,,,P17-R04-ContinentalBreakfast-88843-94920-F002118-F002293,0
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_101694-103154-F002437-F002479,2437,2479,0,0,0,,,P18-R03-BaconAndEggs-101694-103154-F002437-F002479,0
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_1370968-1385591-F032868-F033290,32868,33290,0,0,0,,,P18-R03-BaconAndEggs-1370968-1385591-F032868-F033290,0
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_270143-271882-F006479-F006530,6479,6530,0,0,0,,,P18-R03-BaconAndEggs-270143-271882-F006479-F006530,0
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_284986-288162-F006832-F006923,6832,6923,0,0,0,,,P18-R03-BaconAndEggs-284986-288162-F006832-F006923,0
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_306427-313284-F007338-F007535,7338,7535,0,0,0,,,P18-R03-BaconAndEggs-306427-313284-F007338-F007535,0
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_319983-327986-F007660-F007891,7660,7891,0,0,0,,,P18-R03-BaconAndEggs-319983-327986-F007660-F007891,0
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_503148-505080-F012071-F012126,12071,12126,0,0,0,,,P18-R03-BaconAndEggs-503148-505080-F012071-F012126,0
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_671717-685591-F016088-F016488,16088,16488,0,0,0,,,P18-R03-BaconAndEggs-671717-685591-F016088-F016488,0
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_701905-708700-F016829-F017025,16829,17025,0,0,0,,,P18-R03-BaconAndEggs-701905-708700-F016829-F017025,0
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_721691-724234-F017314-F017388,17314,17388,0,0,0,,,P18-R03-BaconAndEggs-721691-724234-F017314-F017388,0
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_767546-771194-F018413-F018517,18413,18517,0,0,0,,,P18-R03-BaconAndEggs-767546-771194-F018413-F018517,0
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_778956-782223-F018686-F018782,18686,18782,0,0,0,,,P18-R03-BaconAndEggs-778956-782223-F018686-F018782,0
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_849394-851792-F020379-F020450,20379,20450,0,0,0,,,P18-R03-BaconAndEggs-849394-851792-F020379-F020450,0
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_85366-86454-F002046-F002077,2046,2077,0,0,0,,,P18-R03-BaconAndEggs-85366-86454-F002046-F002077,0
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_878044-879632-F021069-F021116,21069,21116,0,0,0,,,P18-R03-BaconAndEggs-878044-879632-F021069-F021116,0
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_896903-899888-F021518-F021605,21518,21605,0,0,0,,,P18-R03-BaconAndEggs-896903-899888-F021518-F021605,0
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_993501-996624-F023837-F023926,23837,23926,0,0,0,,,P18-R03-BaconAndEggs-993501-996624-F023837-F023926,0
P18-R04-ContinentalBreakfast,P18-R04-ContinentalBreakfast_221232-223891-F005303-F005380,5303,5380,0,0,0,,,P18-R04-ContinentalBreakfast-221232-223891-F005303-F005380,0
P18-R04-ContinentalBreakfast,P18-R04-ContinentalBreakfast_280459-283239-F006725-F006804,6725,6804,0,0,0,,,P18-R04-ContinentalBreakfast-280459-283239-F006725-F006804,0
P18-R04-ContinentalBreakfast,P18-R04-ContinentalBreakfast_364189-366384-F008735-F008799,8735,8799,0,0,0,,,P18-R04-ContinentalBreakfast-364189-366384-F008735-F008799,0
P18-R04-ContinentalBreakfast,P18-R04-ContinentalBreakfast_372109-374506-F008924-F008995,8924,8995,0,0,0,,,P18-R04-ContinentalBreakfast-372109-374506-F008924-F008995,0
P18-R04-ContinentalBreakfast,P18-R04-ContinentalBreakfast_535572-537553-F012848-F012907,12848,12907,0,0,0,,,P18-R04-ContinentalBreakfast-535572-537553-F012848-F012907,0
P18-R04-ContinentalBreakfast,P18-R04-ContinentalBreakfast_539698-544418-F012941-F013078,12941,13078,0,0,0,,,P18-R04-ContinentalBreakfast-539698-544418-F012941-F013078,0
P18-R04-ContinentalBreakfast,P18-R04-ContinentalBreakfast_787654-790678-F018896-F018984,18896,18984,0,0,0,,,P18-R04-ContinentalBreakfast-787654-790678-F018896-F018984,0
P18-R04-ContinentalBreakfast,P18-R04-ContinentalBreakfast_836752-838769-F020077-F020136,20077,20136,0,0,0,,,P18-R04-ContinentalBreakfast-836752-838769-F020077-F020136,0
P19-R03-BaconAndEggs,P19-R03-BaconAndEggs_1101753-1107774-F026428-F026601,26428,26601,0,0,0,,,P19-R03-BaconAndEggs-1101753-1107774-F026428-F026601,0
P19-R03-BaconAndEggs,P19-R03-BaconAndEggs_135019-138369-F003232-F003329,3232,3329,0,0,0,,,P19-R03-BaconAndEggs-135019-138369-F003232-F003329,0
P19-R03-BaconAndEggs,P19-R03-BaconAndEggs_150032-153944-F003591-F003704,3591,3704,0,0,0,,,P19-R03-BaconAndEggs-150032-153944-F003591-F003704,0
P19-R03-BaconAndEggs,P19-R03-BaconAndEggs_1575618-1589107-F037782-F038171,37782,38171,0,0,0,,,P19-R03-BaconAndEggs-1575618-1589107-F037782-F038171,0
P19-R03-BaconAndEggs,P19-R03-BaconAndEggs_159666-163033-F003823-F003921,3823,3921,0,0,0,,,P19-R03-BaconAndEggs-159666-163033-F003823-F003921,0
P19-R03-BaconAndEggs,P19-R03-BaconAndEggs_1609186-1616403-F038603-F038811,38603,38811,0,0,0,,,P19-R03-BaconAndEggs-1609186-1616403-F038603-F038811,0
P19-R03-BaconAndEggs,P19-R03-BaconAndEggs_222213-226709-F005322-F005453,5322,5453,0,0,0,,,P19-R03-BaconAndEggs-222213-226709-F005322-F005453,0
P19-R03-BaconAndEggs,P19-R03-BaconAndEggs_226913-230729-F005436-F005547,5436,5547,0,0,0,,,P19-R03-BaconAndEggs-226913-230729-F005436-F005547,0
P19-R03-BaconAndEggs,P19-R03-BaconAndEggs_270005-275258-F006468-F006619,6468,6619,0,0,0,,,P19-R03-BaconAndEggs-270005-275258-F006468-F006619,0
P19-R03-BaconAndEggs,P19-R03-BaconAndEggs_339208-343723-F008129-F008261,8129,8261,0,0,0,,,P19-R03-BaconAndEggs-339208-343723-F008129-F008261,0
P19-R03-BaconAndEggs,P19-R03-BaconAndEggs_424338-430454-F010170-F010345,10170,10345,0,0,0,,,P19-R03-BaconAndEggs-424338-430454-F010170-F010345,0
P19-R03-BaconAndEggs,P19-R03-BaconAndEggs_525293-529993-F012596-F012731,12596,12731,0,0,0,,,P19-R03-BaconAndEggs-525293-529993-F012596-F012731,0
P19-R03-BaconAndEggs,P19-R03-BaconAndEggs_696894-703357-F016710-F016896,16710,16896,0,0,0,,,P19-R03-BaconAndEggs-696894-703357-F016710-F016896,0
P19-R03-BaconAndEggs,P19-R03-BaconAndEggs_734866-747324-F017606-F017966,17606,17966,0,0,0,,,P19-R03-BaconAndEggs-734866-747324-F017606-F017966,0
P26-R05-Cheeseburger,P26-R05-Cheeseburger_550523-560452-F013188-F013475,13188,13475,0,0,0,,,P26-R05-Cheeseburger-550523-560452-F013188-F013475,0
OP03-R01-PastaSalad,OP03-R01-PastaSalad_169090-171350-F004053-F004118,4053,4118,0,0,0,,,OP03-R01-PastaSalad-169090-171350-F004053-F004118,0
OP03-R01-PastaSalad,OP03-R01-PastaSalad_255350-258390-F006121-F006209,6121,6209,0,0,0,,,OP03-R01-PastaSalad-255350-258390-F006121-F006209,0
OP03-R01-PastaSalad,OP03-R01-PastaSalad_574490-576800-F013782-F013849,13782,13849,0,0,0,,,OP03-R01-PastaSalad-574490-576800-F013782-F013849,0
OP03-R03-BaconAndEggs,OP03-R03-BaconAndEggs_667130-671318-F016001-F016122,16001,16122,0,0,0,,,OP03-R03-BaconAndEggs-667130-671318-F016001-F016122,0
OP03-R06-GreekSalad,OP03-R06-GreekSalad_339820-348300-F008135-F008380,8135,8380,0,0,0,,,OP03-R06-GreekSalad-339820-348300-F008135-F008380,0
OP03-R06-GreekSalad,OP03-R06-GreekSalad_45115-92599-F000968-F002337,968,2337,0,0,0,,,OP03-R06-GreekSalad-45115-92599-F000968-F002337,0
OP03-R07-Pizza,OP03-R07-Pizza_163731-168097-F003919-F004045,3919,4045,0,0,0,,,OP03-R07-Pizza-163731-168097-F003919-F004045,0
OP04-R04-ContinentalBreakfast,OP04-R04-ContinentalBreakfast_202923-226910-F004813-F005503,4813,5503,0,0,0,,,OP04-R04-ContinentalBreakfast-202923-226910-F004813-F005503,0
P01-R01-PastaSalad,P01-R01-PastaSalad_153284-160504-F003661-F003870,3661,3870,0,0,0,,,P01-R01-PastaSalad-153284-160504-F003661-F003870,0
P01-R01-PastaSalad,P01-R01-PastaSalad_897927-905237-F021533-F021743,21533,21743,0,0,0,,,P01-R01-PastaSalad-897927-905237-F021533-F021743,0
P01-R02-TurkeySandwich,P01-R02-TurkeySandwich_341140-345260-F008177-F008297,8177,8297,0,0,0,,,P01-R02-TurkeySandwich-341140-345260-F008177-F008297,0
P01-R02-TurkeySandwich,P01-R02-TurkeySandwich_50100-59600-F001179-F001454,1179,1454,0,0,0,,,P01-R02-TurkeySandwich-50100-59600-F001179-F001454,0
P01-R02-TurkeySandwich,P01-R02-TurkeySandwich_567927-569129-F013627-F013663,13627,13663,0,0,0,,,P01-R02-TurkeySandwich-567927-569129-F013627-F013663,0
P01-R02-TurkeySandwich,P01-R02-TurkeySandwich_96916-98234-F002322-F002361,2322,2361,0,0,0,,,P01-R02-TurkeySandwich-96916-98234-F002322-F002361,0
P01-R02-TurkeySandwich,P01-R02-TurkeySandwich_99975-101637-F002395-F002444,2395,2444,0,0,0,,,P01-R02-TurkeySandwich-99975-101637-F002395-F002444,0
P02-R01-PastaSalad,P02-R01-PastaSalad_567268-568268-F013612-F013641,13612,13641,0,0,0,,,P02-R01-PastaSalad-567268-568268-F013612-F013641,0
P02-R03-BaconAndEggs,P02-R03-BaconAndEggs_1456597-1460029-F034950-F035049,34950,35049,0,0,0,,,P02-R03-BaconAndEggs-1456597-1460029-F034950-F035049,0
P02-R03-BaconAndEggs,P02-R03-BaconAndEggs_282540-290540-F006761-F006992,6761,6992,0,0,0,,,P02-R03-BaconAndEggs-282540-290540-F006761-F006992,0
P02-R04-ContinentalBreakfast,P02-R04-ContinentalBreakfast_193215-197664-F004627-F004754,4627,4754,0,0,0,,,P02-R04-ContinentalBreakfast-193215-197664-F004627-F004754,0
P02-R04-ContinentalBreakfast,P02-R04-ContinentalBreakfast_554807-566945-F013286-F013636,13286,13636,0,0,0,,,P02-R04-ContinentalBreakfast-554807-566945-F013286-F013636,0
P02-R04-ContinentalBreakfast,P02-R04-ContinentalBreakfast_759956-763843-F018229-F018342,18229,18342,0,0,0,,,P02-R04-ContinentalBreakfast-759956-763843-F018229-F018342,0
P02-R04-ContinentalBreakfast,P02-R04-ContinentalBreakfast_922738-925005-F022140-F022206,22140,22206,0,0,0,,,P02-R04-ContinentalBreakfast-922738-925005-F022140-F022206,0
P02-R05-Cheeseburger,P02-R05-Cheeseburger_289680-291130-F006949-F006991,6949,6991,0,0,0,,,P02-R05-Cheeseburger-289680-291130-F006949-F006991,0
P03-R01-PastaSalad,P03-R01-PastaSalad_1876323-1880620-F045021-F045145,45021,45145,0,0,0,,,P03-R01-PastaSalad-1876323-1880620-F045021-F045145,0
P03-R01-PastaSalad,P03-R01-PastaSalad_256469-259234-F006149-F006228,6149,6228,0,0,0,,,P03-R01-PastaSalad-256469-259234-F006149-F006228,0
P03-R01-PastaSalad,P03-R01-PastaSalad_610352-622352-F014619-F014966,14619,14966,0,0,0,,,P03-R01-PastaSalad-610352-622352-F014619-F014966,0
P03-R01-PastaSalad,P03-R01-PastaSalad_774705-777822-F018585-F018675,18585,18675,0,0,0,,,P03-R01-PastaSalad-774705-777822-F018585-F018675,0
P03-R01-PastaSalad,P03-R01-PastaSalad_920201-921142-F022082-F022110,22082,22110,0,0,0,,,P03-R01-PastaSalad-920201-921142-F022082-F022110,0
P04-R01-PastaSalad,P04-R01-PastaSalad_1174295-1176087-F028179-F028231,28179,28231,0,0,0,,,P04-R01-PastaSalad-1174295-1176087-F028179-F028231,0
P04-R01-PastaSalad,P04-R01-PastaSalad_1186990-1196629-F028464-F028743,28464,28743,0,0,0,,,P04-R01-PastaSalad-1186990-1196629-F028464-F028743,0
P04-R01-PastaSalad,P04-R01-PastaSalad_1308574-1313415-F031394-F031533,31394,31533,0,0,0,,,P04-R01-PastaSalad-1308574-1313415-F031394-F031533,0
P04-R01-PastaSalad,P04-R01-PastaSalad_1562589-1567407-F037491-F037629,37491,37629,0,0,0,,,P04-R01-PastaSalad-1562589-1567407-F037491-F037629,0
P04-R01-PastaSalad,P04-R01-PastaSalad_190912-193913-F004574-F004661,4574,4661,0,0,0,,,P04-R01-PastaSalad-190912-193913-F004574-F004661,0
P04-R01-PastaSalad,P04-R01-PastaSalad_408183-410000-F009792-F009844,9792,9844,0,0,0,,,P04-R01-PastaSalad-408183-410000-F009792-F009844,0
P04-R01-PastaSalad,P04-R01-PastaSalad_642123-647746-F015397-F015559,15397,15559,0,0,0,,,P04-R01-PastaSalad-642123-647746-F015397-F015559,0
P04-R01-PastaSalad,P04-R01-PastaSalad_680164-684867-F016312-F016448,16312,16448,0,0,0,,,P04-R01-PastaSalad-680164-684867-F016312-F016448,0
P04-R01-PastaSalad,P04-R01-PastaSalad_732729-734675-F017581-F017637,17581,17637,0,0,0,,,P04-R01-PastaSalad-732729-734675-F017581-F017637,0
P04-R01-PastaSalad,P04-R01-PastaSalad_77794-88858-F001841-F002159,1841,2159,0,0,0,,,P04-R01-PastaSalad-77794-88858-F001841-F002159,0
P04-R01-PastaSalad,P04-R01-PastaSalad_856085-857765-F020542-F020591,20542,20591,0,0,0,,,P04-R01-PastaSalad-856085-857765-F020542-F020591,0
P04-R06-GreekSalad,P04-R06-GreekSalad_256630-260820-F006149-F006270,6149,6270,0,0,0,,,P04-R06-GreekSalad-256630-260820-F006149-F006270,0
P05-R01-PastaSalad,P05-R01-PastaSalad_291163-293988-F006980-F007063,6980,7063,0,0,0,,,P05-R01-PastaSalad-291163-293988-F006980-F007063,0
P05-R01-PastaSalad,P05-R01-PastaSalad_922970-928813-F022137-F022306,22137,22306,0,0,0,,,P05-R01-PastaSalad-922970-928813-F022137-F022306,0
P05-R02-TurkeySandwich,P05-R02-TurkeySandwich_149440-155376-F003572-F003744,3572,3744,0,0,0,,,P05-R02-TurkeySandwich-149440-155376-F003572-F003744,0
P05-R02-TurkeySandwich,P05-R02-TurkeySandwich_539169-542706-F012932-F013033,12932,13033,0,0,0,,,P05-R02-TurkeySandwich-539169-542706-F012932-F013033,0
P05-R02-TurkeySandwich,P05-R02-TurkeySandwich_614647-617647-F014744-F014831,14744,14831,0,0,0,,,P05-R02-TurkeySandwich-614647-617647-F014744-F014831,0
P06-R01-PastaSalad,P06-R01-PastaSalad_261027-268568-F006246-F006464,6246,6464,0,0,0,,,P06-R01-PastaSalad-261027-268568-F006246-F006464,0
P06-R01-PastaSalad,P06-R01-PastaSalad_509411-513485-F012215-F012334,12215,12334,0,0,0,,,P06-R01-PastaSalad-509411-513485-F012215-F012334,0
P06-R01-PastaSalad,P06-R01-PastaSalad_77720-78930-F001862-F001898,1862,1898,0,0,0,,,P06-R01-PastaSalad-77720-78930-F001862-F001898,0
P06-R01-PastaSalad,P06-R01-PastaSalad_968360-971380-F023233-F023321,23233,23321,0,0,0,,,P06-R01-PastaSalad-968360-971380-F023233-F023321,0
P06-R02-TurkeySandwich,P06-R02-TurkeySandwich_327549-330478-F007854-F007939,7854,7939,0,0,0,,,P06-R02-TurkeySandwich-327549-330478-F007854-F007939,0
P06-R02-TurkeySandwich,P06-R02-TurkeySandwich_75435-78520-F001803-F001892,1803,1892,0,0,0,,,P06-R02-TurkeySandwich-75435-78520-F001803-F001892,0
P07-R01-PastaSalad,P07-R01-PastaSalad_326390-327520-F007831-F007863,7831,7863,0,0,0,,,P07-R01-PastaSalad-326390-327520-F007831-F007863,0
P07-R01-PastaSalad,P07-R01-PastaSalad_603510-622990-F014438-F014998,14438,14998,0,0,0,,,P07-R01-PastaSalad-603510-622990-F014438-F014998,0
P08-R01-PastaSalad,P08-R01-PastaSalad_643464-646081-F015437-F015512,15437,15512,0,0,0,,,P08-R01-PastaSalad-643464-646081-F015437-F015512,0
P09-R02-TurkeySandwich,P09-R02-TurkeySandwich_630763-633772-F015131-F015218,15131,15218,0,0,0,,,P09-R02-TurkeySandwich-630763-633772-F015131-F015218,0
P10-R01-PastaSalad,P10-R01-PastaSalad_1561524-1565324-F037467-F037577,37467,37577,0,0,0,,,P10-R01-PastaSalad-1561524-1565324-F037467-F037577,0
P10-R01-PastaSalad,P10-R01-PastaSalad_367929-370629-F008824-F008902,8824,8902,0,0,0,,,P10-R01-PastaSalad-367929-370629-F008824-F008902,0
P10-R02-TurkeySandwich,P10-R02-TurkeySandwich_138956-142156-F003327-F003419,3327,3419,0,0,0,,,P10-R02-TurkeySandwich-138956-142156-F003327-F003419,0
P10-R06-GreekSalad,P10-R06-GreekSalad_464693-468893-F011142-F011264,11142,11264,0,0,0,,,P10-R06-GreekSalad-464693-468893-F011142-F011264,0
P11-R01-PastaSalad,P11-R01-PastaSalad_108850-130150-F002561-F003175,2561,3175,0,0,0,,,P11-R01-PastaSalad-108850-130150-F002561-F003175,0
P11-R01-PastaSalad,P11-R01-PastaSalad_1108106-1127406-F026548-F027104,26548,27104,0,0,0,,,P11-R01-PastaSalad-1108106-1127406-F026548-F027104,0
P11-R01-PastaSalad,P11-R01-PastaSalad_49200-51800-F001174-F001250,1174,1250,0,0,0,,,P11-R01-PastaSalad-49200-51800-F001174-F001250,0
P11-R01-PastaSalad,P11-R01-PastaSalad_658242-674342-F015759-F016223,15759,16223,0,0,0,,,P11-R01-PastaSalad-658242-674342-F015759-F016223,0
P13-R01-PastaSalad,P13-R01-PastaSalad_455183-486861-F010848-F011761,10848,11761,0,0,0,,,P13-R01-PastaSalad-455183-486861-F010848-F011761,0
P13-R01-PastaSalad,P13-R01-PastaSalad_772508-778755-F018525-F018706,18525,18706,0,0,0,,,P13-R01-PastaSalad-772508-778755-F018525-F018706,0
P14-R01-PastaSalad,P14-R01-PastaSalad_105004-114204-F002498-F002763,2498,2763,0,0,0,,,P14-R01-PastaSalad-105004-114204-F002498-F002763,0
P14-R01-PastaSalad,P14-R01-PastaSalad_1561094-1576373-F037430-F037869,37430,37869,0,0,0,,,P14-R01-PastaSalad-1561094-1576373-F037430-F037869,0
P14-R01-PastaSalad,P14-R01-PastaSalad_171146-178617-F004089-F004305,4089,4305,0,0,0,,,P14-R01-PastaSalad-171146-178617-F004089-F004305,0
P14-R01-PastaSalad,P14-R01-PastaSalad_217806-226834-F005206-F005466,5206,5466,0,0,0,,,P14-R01-PastaSalad-217806-226834-F005206-F005466,0
P15-R01-PastaSalad,P15-R01-PastaSalad_1554800-1562600-F037297-F037521,37297,37521,0,0,0,,,P15-R01-PastaSalad-1554800-1562600-F037297-F037521,0
P15-R01-PastaSalad,P15-R01-PastaSalad_305550-311650-F007319-F007494,7319,7494,0,0,0,,,P15-R01-PastaSalad-305550-311650-F007319-F007494,0
P15-R01-PastaSalad,P15-R01-PastaSalad_385150-387450-F009238-F009304,9238,9304,0,0,0,,,P15-R01-PastaSalad-385150-387450-F009238-F009304,0
P15-R01-PastaSalad,P15-R01-PastaSalad_877013-882213-F021036-F021186,21036,21186,0,0,0,,,P15-R01-PastaSalad-877013-882213-F021036-F021186,0
P16-R03-BaconAndEggs,P16-R03-BaconAndEggs_1689500-1700200-F040523-F040830,40523,40830,0,0,0,,,P16-R03-BaconAndEggs-1689500-1700200-F040523-F040830,0
P16-R03-BaconAndEggs,P16-R03-BaconAndEggs_1702942-1710973-F040851-F041083,40851,41083,0,0,0,,,P16-R03-BaconAndEggs-1702942-1710973-F040851-F041083,0
P16-R03-BaconAndEggs,P16-R03-BaconAndEggs_1921700-1944200-F046066-F046715,46066,46715,0,0,0,,,P16-R03-BaconAndEggs-1921700-1944200-F046066-F046715,0
P16-R03-BaconAndEggs,P16-R03-BaconAndEggs_776500-778500-F018632-F018688,18632,18688,0,0,0,,,P16-R03-BaconAndEggs-776500-778500-F018632-F018688,0
P17-R03-BaconAndEggs,P17-R03-BaconAndEggs_1302500-1304100-F031256-F031303,31256,31303,0,0,0,,,P17-R03-BaconAndEggs-1302500-1304100-F031256-F031303,0
P17-R03-BaconAndEggs,P17-R03-BaconAndEggs_133700-135200-F003205-F003248,3205,3248,0,0,0,,,P17-R03-BaconAndEggs-133700-135200-F003205-F003248,0
P17-R03-BaconAndEggs,P17-R03-BaconAndEggs_503900-505700-F012089-F012141,12089,12141,0,0,0,,,P17-R03-BaconAndEggs-503900-505700-F012089-F012141,0
P17-R03-BaconAndEggs,P17-R03-BaconAndEggs_520500-522900-F012487-F012555,12487,12555,0,0,0,,,P17-R03-BaconAndEggs-520500-522900-F012487-F012555,0
P17-R03-BaconAndEggs,P17-R03-BaconAndEggs_525800-529000-F012612-F012703,12612,12703,0,0,0,,,P17-R03-BaconAndEggs-525800-529000-F012612-F012703,0
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_1064316-1077820-F025511-F025900,25511,25900,0,0,0,,,P17-R04-ContinentalBreakfast-1064316-1077820-F025511-F025900,0
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_262261-265110-F006287-F006370,6287,6370,0,0,0,,,P17-R04-ContinentalBreakfast-262261-265110-F006287-F006370,0
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_373724-376067-F008964-F009031,8964,9031,0,0,0,,,P17-R04-ContinentalBreakfast-373724-376067-F008964-F009031,0
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_426400-438600-F010204-F010556,10204,10556,0,0,0,,,P17-R04-ContinentalBreakfast-426400-438600-F010204-F010556,0
